file,class,method,variable,usage
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\experimental\fetch\MySqlStreamFetchTask.java,com.ververica.cdc.connectors.base.experimental.fetch.MySqlStreamFetchTask,execute/1[com.ververica.cdc.connectors.base.source.reader.external.FetchTask.Context],taskRunning,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\experimental\fetch\MySqlStreamFetchTask.java,com.ververica.cdc.connectors.base.experimental.fetch.MySqlStreamFetchTask,execute/1[com.ververica.cdc.connectors.base.source.reader.external.FetchTask.Context],binlogSplitReadTask,2
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\experimental\fetch\MySqlStreamFetchTask.java,com.ververica.cdc.connectors.base.experimental.fetch.MySqlStreamFetchTask,execute/1[com.ververica.cdc.connectors.base.source.reader.external.FetchTask.Context],split,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\experimental\fetch\MySqlStreamFetchTask.java,com.ververica.cdc.connectors.base.experimental.fetch.MySqlStreamFetchTask,isRunning/0,taskRunning,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\experimental\fetch\MySqlStreamFetchTask.java,com.ververica.cdc.connectors.base.experimental.fetch.MySqlStreamFetchTask,MySqlStreamFetchTask/1[com.ververica.cdc.connectors.base.source.meta.split.StreamSplit],split,3
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\experimental\fetch\MySqlStreamFetchTask.java,com.ververica.cdc.connectors.base.experimental.fetch.MySqlStreamFetchTask,getSplit/0,split,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\test\java\com\ververica\cdc\connectors\oracle\OracleSourceTest.java,com.ververica.cdc.connectors.oracle.OracleSourceTest$TestingListState,get/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\test\java\com\ververica\cdc\connectors\oracle\OracleSourceTest.java,com.ververica.cdc.connectors.oracle.OracleSourceTest$TestingListState,isClearCalled/0,clearCalled,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\test\java\com\ververica\cdc\connectors\oracle\OracleSourceTest.java,com.ververica.cdc.connectors.oracle.OracleSourceTest$TestingListState,getList/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\test\java\com\ververica\cdc\connectors\oracle\OracleSourceTest.java,com.ververica.cdc.connectors.oracle.OracleSourceTest$TestingListState,addAll/1[java.util.List<T>],list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\test\java\com\ververica\cdc\connectors\oracle\OracleSourceTest.java,com.ververica.cdc.connectors.oracle.OracleSourceTest$TestingListState,add/1[T],list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\test\java\com\ververica\cdc\connectors\oracle\OracleSourceTest.java,com.ververica.cdc.connectors.oracle.OracleSourceTest$TestingListState,clear/0,clearCalled,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\test\java\com\ververica\cdc\connectors\oracle\OracleSourceTest.java,com.ververica.cdc.connectors.oracle.OracleSourceTest$TestingListState,clear/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,checkBinlogFormat/1[com.ververica.cdc.connectors.mysql.JdbcConnection],BINLOG_FORMAT_ROW,2
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,validate/0,sourceConfig,2
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,validate/0,dbzProperties,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,validate/0,LOG,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,checkBinlogRowImage/1[com.ververica.cdc.connectors.mysql.JdbcConnection],BINLOG_FORMAT_IMAGE_FULL,3
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,checkTimeZone/1[com.ververica.cdc.connectors.mysql.JdbcConnection],dbzProperties,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,checkTimeZone/1[com.ververica.cdc.connectors.mysql.JdbcConnection],LOG,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,MySqlValidator/1[com.ververica.cdc.connectors.mysql.source.config.MySqlSourceConfig],sourceConfig,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,MySqlValidator/1[com.ververica.cdc.connectors.mysql.source.config.MySqlSourceConfig],dbzProperties,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,MySqlValidator/1[java.util.Properties],sourceConfig,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlValidator.java,com.ververica.cdc.connectors.mysql.MySqlValidator,MySqlValidator/1[java.util.Properties],dbzProperties,3
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,username/1[java.lang.String],username,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,password/1[java.lang.String],password,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,port/1[int],port,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,debeziumProperties/1[java.util.Properties],dbzProperties,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,tableList/1[java.lang.String[]],tableList,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,deserializer/1[com.ververica.cdc.connectors.sqlserver.DebeziumDeserializationSchema<T>],deserializer,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,hostname/1[java.lang.String],hostname,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,startupOptions/1[com.ververica.cdc.connectors.sqlserver.table.StartupOptions],startupOptions,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,build/0,hostname,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,build/0,password,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,build/0,database,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,build/0,dbzProperties,2
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,build/0,port,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,build/0,tableList,2
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,build/0,deserializer,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,build/0,username,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-sqlserver-cdc\src\main\java\com\ververica\cdc\connectors\sqlserver\SqlServerSource.java,com.ververica.cdc.connectors.sqlserver.SqlServerSource$Builder,database/1[java.lang.String],database,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\testutils\MySqlVersion.java,com.ververica.cdc.connectors.base.testutils.MySqlVersion,MySqlVersion/1[java.lang.String],version,3
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\testutils\MySqlVersion.java,com.ververica.cdc.connectors.base.testutils.MySqlVersion,getVersion/0,version,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-cdc-base\src\test\java\com\ververica\cdc\connectors\base\testutils\MySqlVersion.java,com.ververica.cdc.connectors.base.testutils.MySqlVersion,toString/0,version,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mongodb-cdc\src\test\java\com\ververica\cdc\connectors\mongodb\LegacyMongoDBSourceTest.java,com.ververica.cdc.connectors.mongodb.LegacyMongoDBSourceTest$TestingListState,add/1[T],list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mongodb-cdc\src\test\java\com\ververica\cdc\connectors\mongodb\LegacyMongoDBSourceTest.java,com.ververica.cdc.connectors.mongodb.LegacyMongoDBSourceTest$TestingListState,clear/0,clearCalled,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mongodb-cdc\src\test\java\com\ververica\cdc\connectors\mongodb\LegacyMongoDBSourceTest.java,com.ververica.cdc.connectors.mongodb.LegacyMongoDBSourceTest$TestingListState,clear/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mongodb-cdc\src\test\java\com\ververica\cdc\connectors\mongodb\LegacyMongoDBSourceTest.java,com.ververica.cdc.connectors.mongodb.LegacyMongoDBSourceTest$TestingListState,getList/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mongodb-cdc\src\test\java\com\ververica\cdc\connectors\mongodb\LegacyMongoDBSourceTest.java,com.ververica.cdc.connectors.mongodb.LegacyMongoDBSourceTest$TestingListState,isClearCalled/0,clearCalled,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mongodb-cdc\src\test\java\com\ververica\cdc\connectors\mongodb\LegacyMongoDBSourceTest.java,com.ververica.cdc.connectors.mongodb.LegacyMongoDBSourceTest$TestingListState,addAll/1[java.util.List<T>],list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mongodb-cdc\src\test\java\com\ververica\cdc\connectors\mongodb\LegacyMongoDBSourceTest.java,com.ververica.cdc.connectors.mongodb.LegacyMongoDBSourceTest$TestingListState,get/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\io\debezium\connector\oracle\OracleErrorHandler.java,io.debezium.connector.oracle.OracleErrorHandler,isRetriable/1[java.lang.Throwable],retryOracleErrors,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\io\debezium\connector\oracle\OracleErrorHandler.java,io.debezium.connector.oracle.OracleErrorHandler,isRetriable/1[java.lang.Throwable],retryOracleMessageContainsTexts,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-postgres-cdc\src\test\java\com\ververica\cdc\connectors\postgres\PostgreSQLSourceTest.java,com.ververica.cdc.connectors.postgres.PostgreSQLSourceTest$TestingListState,add/1[T],list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-postgres-cdc\src\test\java\com\ververica\cdc\connectors\postgres\PostgreSQLSourceTest.java,com.ververica.cdc.connectors.postgres.PostgreSQLSourceTest$TestingListState,clear/0,clearCalled,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-postgres-cdc\src\test\java\com\ververica\cdc\connectors\postgres\PostgreSQLSourceTest.java,com.ververica.cdc.connectors.postgres.PostgreSQLSourceTest$TestingListState,clear/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-postgres-cdc\src\test\java\com\ververica\cdc\connectors\postgres\PostgreSQLSourceTest.java,com.ververica.cdc.connectors.postgres.PostgreSQLSourceTest$TestingListState,getList/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-postgres-cdc\src\test\java\com\ververica\cdc\connectors\postgres\PostgreSQLSourceTest.java,com.ververica.cdc.connectors.postgres.PostgreSQLSourceTest$TestingListState,isClearCalled/0,clearCalled,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-postgres-cdc\src\test\java\com\ververica\cdc\connectors\postgres\PostgreSQLSourceTest.java,com.ververica.cdc.connectors.postgres.PostgreSQLSourceTest$TestingListState,addAll/1[java.util.List<T>],list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-postgres-cdc\src\test\java\com\ververica\cdc\connectors\postgres\PostgreSQLSourceTest.java,com.ververica.cdc.connectors.postgres.PostgreSQLSourceTest$TestingListState,get/0,list,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,getDispatcher/0,dispatcher,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],databaseSchema,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],offsetContext,2
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],metadataProvider,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],topicSelector,2
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],taskContext,5
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],errorHandler,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],streamingChangeEventSourceMetrics,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],dispatcher,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],queue,6
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,configure/1[com.ververica.cdc.connectors.oracle.source.reader.fetch.SourceSplitBase],snapshotChangeEventSourceMetrics,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,getOffsetContext/0,offsetContext,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,getConnection/0,connection,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,getDatabaseSchema/0,databaseSchema,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,getSnapshotChangeEventSourceMetrics/0,snapshotChangeEventSourceMetrics,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,getStreamingChangeEventSourceMetrics/0,streamingChangeEventSourceMetrics,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,"OracleSourceFetchTaskContext/3[com.ververica.cdc.connectors.oracle.source.reader.fetch.JdbcSourceConfig,com.ververica.cdc.connectors.oracle.source.reader.fetch.JdbcDataSourceDialect,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleConnection]",metadataProvider,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,"OracleSourceFetchTaskContext/3[com.ververica.cdc.connectors.oracle.source.reader.fetch.JdbcSourceConfig,com.ververica.cdc.connectors.oracle.source.reader.fetch.JdbcDataSourceDialect,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleConnection]",connection,3
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,getErrorHandler/0,errorHandler,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-oracle-cdc\src\main\java\com\ververica\cdc\connectors\oracle\source\reader\fetch\OracleSourceFetchTaskContext.java,com.ververica.cdc.connectors.oracle.source.reader.fetch.OracleSourceFetchTaskContext,getQueue/0,queue,1
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlSource.java,com.ververica.cdc.connectors.mysql.MySqlSource$Builder,startupOptions/1[com.ververica.cdc.connectors.mysql.table.StartupOptions],startupOptions,4
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlSource.java,com.ververica.cdc.connectors.mysql.MySqlSource$Builder,serverTimeZone/1[java.lang.String],serverTimeZone,2
C:\Users\chait\Desktop\Group Assignment 2\flink-cdc-connectors-master-296\flink-cdc-connectors-master\flink-connector-mysql-cdc\src\main\java\com\ververica\cdc\connectors\mysql\MySqlSource.java,com.ververica.cdc.connectors.mysql.MySqlSource$Builder,password/1[java.lang.String],password,4
